"","data_id","age","ethnicity","mom_ed","sex","age_y","college_grad","total","M1_F","M1_SE","M2_F","M2_SE","M3_F","M3_SE"
"1587",131386,20,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1588",131387,25,"White","College","Female",0,1,6,-0.00132523429723348,0.1493085342404,-0.106870334266703,0.24312990292363,0.17764193446121,0.0828499820036039
"1589",131388,19,"White","Graduate","Female",1,0,5,-0.0283235031575372,0.153207930411699,-0.135395109092067,0.231743329009495,0.167479227600718,0.0796325755900509
"1590",131389,24,"White","Graduate","Female",1,0,15,0.547064080835345,0.0983128895114709,1.01392399138264,0.212937705705173,0.543706809117654,0.0704703556744374
"1591",131390,30,"White","Graduate","Female",0,0,36,1.77679984054665,0.281854135435591,3.5873164835848,0.652355631529087,1.38850398645512,0.206808747859567
"1592",131391,26,"White","College","Female",0,1,13,0.40087857504384,0.0982857914473619,0.672390675164716,0.172326459727608,0.434999570975828,0.0585722903890112
"1593",131392,30,"White","College","Female",0,1,36,1.66815849869707,0.240472530429119,3.20401680354591,0.636314581555435,1.27235661944376,0.204123901237025
"1594",131393,22,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1595",131395,23,"White","College","Female",1,1,10,0.222652479338065,0.120217679435547,0.444930207588867,0.244688503130247,0.357208322511041,0.0820962577038333
"1596",131396,30,"White","College","Female",0,1,19,0.679206729421273,0.103301428145382,1.25837325868643,0.173613301297811,0.630972590951552,0.0561927290444461
"1597",131397,18,"Black","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1598",131398,24,"Black","College","Male",1,1,33,1.29755860054666,0.141692386434514,2.3558206101029,0.246205332073835,0.990670547753075,0.0801978132494722
"1599",131402,29,"White","Some College","Female",0,0,2,-0.55326830984046,0.264158438523621,-1.12198597600032,0.449939110846294,-0.173161446942009,0.140359886017619
"1600",131403,19,"Black","College","Female",1,1,1,-0.79154644276874,0.339685063324072,-1.62568568187083,0.920137425283686,-0.258649586955628,0.201087992532518
"1601",131404,25,"Black","College","Female",0,1,21,0.738174296083474,0.100288426297203,1.35380923131498,0.186467085600261,0.659338864910345,0.0572064155198163
"1602",131406,25,"White","College","Female",0,1,31,1.1230730907582,0.12005443042189,2.05921984445855,0.204490425251497,0.890912141377806,0.070083324627885
"1603",131407,30,"White","College","Female",0,1,34,1.35771177784625,0.1537535194631,2.44263805756303,0.250031389064131,1.01843461750156,0.0812279069199841
"1604",131409,25,"White","College","Male",0,1,15,0.485817466138698,0.10693222691728,0.84587505092956,0.233932220061066,0.491059256346136,0.0745507175608391
"1605",131410,29,"White","College","Male",0,1,34,1.38357086282931,0.159176945538858,2.48139138144063,0.25694460264084,1.03086297977512,0.0836535448715395
"1606",131411,19,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1607",131412,25,"White","Some College","Female",0,0,3,-0.349790146201831,0.212820070255502,-0.718258807344732,0.474422935284772,-0.0275710568642418,0.163813943571795
"1608",131414,18,"White","College","Male",1,1,2,-0.535945904226616,0.259306912058528,-1.09990544888553,0.443119527678575,-0.165592454776202,0.142790633352449
"1609",131417,24,"White","Some Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1610",131418,30,"White","Some Secondary","Male",0,0,13,0.409331012244381,0.0983845343248841,0.675819899141014,0.174192902617824,0.43605980257249,0.0590753947564528
"1611",131419,18,"White","Some College","Male",1,0,3,-0.3158773710686,0.205411536004931,-0.645916014996178,0.466857019565973,-0.00155999001136085,0.158865857062583
"1612",131420,25,"White","Some College","Male",0,0,3,-0.370984864961715,0.217607934765305,-0.81649415067822,0.472503001718054,-0.0625618704109733,0.165654573518156
"1613",131421,30,"White","Some College","Male",0,0,19,0.642894274155181,0.0947422573183603,1.19845486172604,0.160244869221351,0.610793598878942,0.0549839160201288
"1614",131422,18,"White","Graduate","Male",1,0,3,-0.35941423038662,0.214978840474844,-0.784178869763066,0.474589424688662,-0.0503928579166019,0.165623840500105
"1615",131423,24,"White","Graduate","Male",1,0,7,0.0515066433254892,0.141954893478798,-0.0392107859917071,0.275491650290101,0.200486658045614,0.0913990388843614
"1616",131424,30,"White","Graduate","Male",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1617",131426,22,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1618",131427,29,"White","Graduate","Male",0,0,22,0.792090000844737,0.0864515843922534,1.46709334364685,0.173734439015601,0.692164157093492,0.0556138099640801
"1619",131428,27,"White","Some College","Female",0,0,32,1.25422724637001,0.133630738419114,2.28472420240484,0.242061046265642,0.967761391845779,0.079302088539505
"1620",131430,24,"Black","College","Male",1,1,16,0.538612863715516,0.100671702141167,0.976310824683907,0.224396189938368,0.531475941619446,0.0728874228757391
"1621",131431,25,"White","College","Male",0,1,2,-0.525600515277353,0.256452865794876,-1.08438581704032,0.440204560596106,-0.160262552298944,0.14461048801384
"1622",131432,30,"White","College","Male",0,1,17,0.577930938159593,0.08858914182349,1.08744471249552,0.181990582065719,0.569416311116705,0.0632355697332007
"1623",131433,18,"White","Graduate","Female",1,0,5,-0.0729044910121827,0.160074033160903,-0.195465201862071,0.229925809502554,0.145972320092596,0.0780886258719298
"1624",131434,26,"White","Graduate","Female",0,0,30,1.08487893607876,0.115111108883623,2.006357312528,0.203510569995842,0.872386265682059,0.068783513657136
"1625",131436,23,"White","Graduate","Male",1,0,1,-0.835088420851448,0.355045754508616,-1.83716982837034,1.06032599386943,-0.292859776922463,0.256244130030179
"1626",131439,24,"White","Some College","Female",1,0,9,0.210650070121533,0.12085664089973,0.437884901297899,0.249290743682337,0.355334245038018,0.0832551361856766
"1627",131440,21,"Black","Graduate","Female",1,0,5,-0.164578373758419,0.175731201694738,-0.336883012245851,0.330259297103578,0.0998040924104269,0.106375408019216
"1628",131441,24,"Black","Graduate","Female",1,0,17,0.567613063698222,0.0917392490463026,1.05756233992973,0.19545727156795,0.558494636494331,0.0665711949346092
"1629",131442,29,"White","Some College","Male",0,0,15,0.429564109909158,0.100344879889058,0.712853734120707,0.193577654551286,0.448666871070283,0.0645487652004163
"1630",131443,18,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1631",131444,24,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1632",131445,30,"White","Some College","Male",0,0,8,0.110749529040775,0.133242512758697,0.0993244433044703,0.320301767723041,0.244742701820803,0.103654443899319
"1633",131446,18,"White","College","Male",1,1,7,0.119290828473822,0.1319247170609,0.174554654905162,0.327400116264027,0.269129301443178,0.106044719835146
"1634",131447,24,"White","College","Male",1,1,8,0.163566091220829,0.125419482708727,0.315242463273028,0.307039088548838,0.314111181739076,0.100916739503531
"1635",131448,30,"White","College","Male",0,1,11,0.319687600665864,0.112564863782126,0.584558667440653,0.147637254007802,0.404714024574583,0.0489757430436801
"1636",131449,20,"Black","College","Male",1,1,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1637",131450,18,"White","College","Male",1,1,6,-0.0227915374743868,0.152394410975635,-0.136409694332516,0.231418114922412,0.167095900055626,0.079530804413018
"1638",131451,24,"White","College","Male",1,1,30,1.12699010797983,0.120408648039849,2.07048692560221,0.205568644701239,0.895020770010904,0.0704758232074146
"1639",131452,29,"White","College","Male",0,1,33,1.33524731879718,0.149175892201615,2.41681763559068,0.248028685838426,1.01017605939256,0.0805949800908525
"1640",131453,19,"White","College","Female",1,1,6,-0.0672412779223893,0.159171166284446,-0.205773100598294,0.233850189649878,0.14236953257936,0.0789249696133008
"1641",131454,24,"White","College","Female",1,1,21,0.716034365298429,0.103976837419255,1.3081480736087,0.18295789961758,0.646110673839374,0.0571496664230724
"1642",131455,30,"White","College","Female",0,1,34,1.3972930491887,0.162146004419634,2.50162907391075,0.263251867385131,1.03735496500242,0.0859453119337264
"1643",131456,24,"Black","Graduate","Male",1,0,10,0.217561211821968,0.120467941456012,0.43395713179875,0.251794065431627,0.353501882152564,0.0843556461595431
"1644",131457,30,"Black","Graduate","Male",0,0,13,0.420802453356448,0.0992541942200375,0.715263973251146,0.194750676963764,0.449715671611823,0.064954871880271
"1645",131458,18,"White","Some College","Female",1,0,18,0.582733953677823,0.0873470046169747,1.08577883783059,0.18274330308067,0.568652904015691,0.0634743422721527
"1646",131459,24,"White","Some College","Female",1,0,36,1.75313117302402,0.27243683934119,3.51436351569677,0.656897673770847,1.36645314206796,0.20679972442077
"1647",131460,24,"White","Some College","Female",1,0,36,1.79061344789612,0.287443023073163,3.67200278489267,0.643843913087877,1.41597902543715,0.207914835451373
"1648",131461,20,"White","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1649",131462,26,"White","College","Male",0,1,2,-0.55326830984046,0.264158438523621,-1.12198597600032,0.449939110846294,-0.173161446942009,0.140359886017619
"1650",131463,18,"White","Secondary","Male",1,0,7,0.0283937530909836,0.145164706594014,-0.0923414366934636,0.249952342168375,0.182296077307091,0.0845413795962057
"1651",131464,28,"White","Secondary","Male",0,0,24,0.830014878062287,0.0916909365688788,1.53300483121943,0.162126434273101,0.714456507708577,0.0569355118959061
"1652",131468,22,"White","Graduate","Male",1,0,7,0.0469662306590355,0.142589345894069,-0.055551271218818,0.267834783138531,0.194787736997163,0.0892750984111869
"1653",131469,29,"White","Graduate","Male",0,0,36,1.70946545327342,0.255631431017545,3.36121769693504,0.655753425155348,1.3205847278517,0.206944132395514
"1654",131470,18,"White","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1655",131471,22,"White","Some Graduate","Male",1,1,1,-0.796030432537826,0.341248111513252,-1.69163513172636,0.968958625867251,-0.267658357766512,0.215832831912623
"1656",131472,30,"White","Some Graduate","Male",0,1,28,1.03224803572935,0.104469404209824,1.90969616712367,0.212148898765977,0.840823947431122,0.0675992025066483
"1657",131473,27,"White","Some College","Male",0,0,11,0.328596854940129,0.110908870767218,0.592319383289591,0.146029615334395,0.40723146283402,0.0486148985473131
"1658",131475,24,"White","Some College","Female",1,0,4,-0.251540001379279,0.192161548920818,-0.50711970964852,0.428308016607608,0.0455909477291769,0.141391098688004
"1659",131476,30,"White","Some College","Female",0,0,27,0.965041192325645,0.10277623775895,1.74918336799433,0.207644807996389,0.79369619014564,0.0657617678994207
"1660",131477,18,"White","Some College","Female",1,0,2,-0.477832840699277,0.243695154527389,-0.978166333485864,0.447027591964173,-0.122656557397451,0.156672212187074
"1661",131478,27,"White","College","Female",0,1,26,0.956917253341679,0.103840839463926,1.7412705714201,0.206156983300668,0.790944464022549,0.0656267068605203
"1662",131479,26,"Black","Some Secondary","Male",0,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1663",131480,26,"White","College","Male",0,1,5,-0.137964261685113,0.171003608426855,-0.273958511777873,0.280316156101739,0.119970194721234,0.0909429173296693
"1664",131482,24,"White","Some College","Male",1,0,1,-0.730328077885684,0.318817414346896,-1.3733490722279,0.684545921122731,-0.222703930844083,0.150005107752029
"1665",131484,21,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1666",131485,29,"White","College","Male",0,1,22,0.747146629386107,0.0980451926916719,1.3655935904052,0.186499066945748,0.662640587139776,0.0571005521864153
"1667",131486,30,"White","Some College","Male",0,0,21,0.710461319650613,0.104435684397116,1.29910366435515,0.18164439615658,0.643403998148351,0.057038820223887
"1668",131487,19,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1669",131488,25,"White","College","Male",0,1,7,0.0440704764521108,0.142992581910814,-0.0561538294665649,0.267546536030357,0.194553233716073,0.0891864826099449
"1670",131490,24,"White","Secondary","Male",1,0,3,-0.374161604439187,0.218336251967976,-0.811409173947734,0.472920429470282,-0.0615161093623733,0.165677083946722
"1671",131491,30,"White","Secondary","Male",0,0,18,0.597697931909777,0.0851629518579318,1.12295154099784,0.167263697129167,0.582509170033042,0.0592623708822587
"1672",131492,24,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1673",131493,30,"White","Graduate","Male",0,0,3,-0.219949479425835,0.186010729225745,-0.361730700807501,0.348372251290096,0.0926866646834827,0.111800304792049
"1674",131494,24,"White","Some College","Male",1,0,4,-0.263514306657939,0.194551772473688,-0.531803630683475,0.437654269659089,0.0379336385665685,0.145026797412051
"1675",131495,30,"White","Some College","Male",0,0,13,0.369651604601162,0.102042143389152,0.621883975674574,0.148712336898379,0.417123912985494,0.0503096171987014
"1676",131497,26,"White","College","Female",0,1,7,0.0556441635542476,0.141373928712276,-0.0209236921151612,0.283600218200414,0.206269714720124,0.0934718685810045
"1677",131500,25,"White","Graduate","Female",0,0,8,0.249007424774942,0.119177149884872,0.510250160469098,0.195978128296844,0.379775194908098,0.0655816555964694
"1678",131501,30,"White","Graduate","Female",0,0,27,0.992461580895814,0.100497104324591,1.82135836115626,0.215359304219147,0.814677988513732,0.0666639484190195
"1679",131503,19,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1680",131505,18,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1681",131506,24,"White","Graduate","Female",1,0,25,0.854664777864354,0.0993364144073987,1.56855656768703,0.161910882537809,0.728288379610548,0.0589840183004554
"1682",131507,30,"White","Graduate","Female",0,0,36,1.64127823502982,0.231022001400958,3.09839786956403,0.61099735383778,1.2392479215689,0.1989808185162
"1683",131508,19,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1684",131509,23,"Black","Secondary","Male",1,0,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1685",131510,26,"White","College","Female",0,1,23,0.814341801438781,0.087569927158458,1.50814537240032,0.165536617409875,0.705539005948686,0.0560204015230533
"1686",131511,24,"White","College","Female",1,1,21,0.689309276223771,0.1043565501041,1.26612099864547,0.175363425565669,0.633353748088536,0.0563857671212548
"1687",131513,24,"White","College","Female",1,1,19,0.638858295194902,0.0934765741780939,1.19553439575616,0.159801268556838,0.609887819858565,0.0549868927581997
"1688",131516,24,"White","College","Female",1,1,12,0.349824546954089,0.106364584624479,0.600597848036384,0.145423328722057,0.409874903745484,0.0486236346676889
"1689",131518,20,"White","Some College","Female",1,0,8,0.145219986021954,0.127982604003498,0.234402349824689,0.324224726291193,0.28786649451806,0.105489378035064
"1690",131519,25,"White","Some College","Female",0,0,24,0.805939420542441,0.0863331607776103,1.48555801300815,0.169899547759083,0.697999706166011,0.0556429598703538
"1691",131520,25,"Black","College","Female",0,1,10,0.235615237188547,0.119678626041855,0.471545441247548,0.226039153855059,0.366324630789434,0.0759741707087155
"1692",131521,28,"White","College","Male",0,1,33,1.26479473312905,0.135499311703866,2.29704665902573,0.243160618704278,0.971701094737436,0.0795516830685911
"1693",131522,24,"White","College","Female",1,1,22,0.751722278850996,0.0967742359112879,1.37496260034232,0.186269942873276,0.665311852714402,0.0569859734304435
"1694",131523,24,"Black","College","Male",1,1,2,-0.56029781584801,0.266153145691407,-1.13933228115475,0.457657712136943,-0.17774625668944,0.139051015207501
"1695",131525,24,"White","College","Male",1,1,10,0.199206238660575,0.121648481211001,0.380631437987712,0.281376815254337,0.335548051009968,0.093506357600972
"1696",131527,19,"Asian","College","Male",1,1,1,-0.827420432632645,0.352311982584153,-1.82554989756563,1.05380059199749,-0.291081490112645,0.25347234551779
"1697",131528,24,"Asian","Some Graduate","Male",1,1,12,0.364406258526082,0.103125905140919,0.619352276303127,0.148000206146518,0.416319486658151,0.050029245791103
"1698",131529,22,"White","Some College","Female",1,0,14,0.406464808551296,0.0982949108822059,0.675683350496228,0.174118590588275,0.436067130458883,0.0590788540595599
"1699",131530,30,"White","Some College","Female",0,0,25,0.871099824045885,0.103442049816406,1.5927912161567,0.165465442900037,0.738127254713009,0.0605459126087949
"1700",131531,19,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1701",131532,25,"White","Graduate","Male",0,0,11,0.304944402884258,0.114866448357237,0.566476866339692,0.155023809748653,0.39851155734509,0.0513844927952901
"1702",131533,30,"White","Graduate","Male",0,0,26,0.943852828210987,0.105510419891669,1.70840726199117,0.198680574401175,0.780759108776347,0.0650637748744354
"1703",131534,19,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1704",131535,24,"White","College","Male",1,1,21,0.731284105975691,0.10173967039659,1.34234756294514,0.186090477213,0.656048160024682,0.0572672263721115
"1705",131536,24,"White","College","Male",1,1,11,0.34622066433637,0.10717388281386,0.604861255807899,0.145549185215243,0.411341036222574,0.0487867413179506
"1706",131537,30,"White","College","Male",0,1,19,0.66736405753061,0.101260116531369,1.2379733244118,0.168743293727064,0.624329902340038,0.0556430867963273
"1707",131539,26,"White","College","Male",0,1,2,-0.555975416853207,0.264924841545479,-1.13715935757341,0.45657479858617,-0.177216342818122,0.139193602710556
"1708",131540,30,"White","College","Male",0,1,12,0.314050136285406,0.113511762617032,0.567094475305379,0.154696810376966,0.398693064476966,0.0512863682691583
"1709",131541,28,"White","Some College","Male",0,0,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1710",131542,21,"White",NA,"Male",1,0,3,-0.366273686671235,0.216532987548125,-0.797614272725833,0.473886993969282,-0.0561106725356095,0.165718204685847
"1711",131543,30,"White","Graduate","Male",0,0,36,1.69739078248294,0.251123082599638,3.31745864133795,0.652357267758224,1.30741198446071,0.206610659256871
"1712",131544,28,"White","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1713",131545,25,"White","College","Female",0,1,27,0.949288865234304,0.104840141478174,1.71142264178418,0.199449242523224,0.781664354518176,0.0651187568153257
"1714",131546,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1715",131547,24,"White","College","Female",1,1,18,0.602511479364265,0.0851501176384346,1.13296664293492,0.16400460917195,0.586381531444741,0.0582182541935929
"1716",131548,30,"White","College","Female",0,1,30,1.11977381412565,0.119737914561779,2.05853289515321,0.204434428317589,0.890775358892995,0.0700709422347115
"1717",131549,19,"Black","College","Female",1,1,6,-0.0530274573157328,0.156943878703629,-0.18002480087905,0.226431507540289,0.151347282596313,0.0774961115107854
"1718",131550,26,"Black","College","Female",0,1,28,1.02706801486987,0.103511829627365,1.90583288219084,0.212498590148071,0.839481822951723,0.0675553066479907
"1719",131551,18,"White","Secondary","Female",1,0,5,-0.099684963648668,0.164455420970126,-0.229755025267907,0.247111720069923,0.134287618803392,0.0820590901976314
"1720",131552,24,"White","Some College","Female",1,0,32,1.17848029077854,0.124115490512905,2.14759583852264,0.218871190918631,0.922098910747634,0.0738875362545694
"1721",131553,19,"Black","College","Female",1,1,4,-0.270377265559937,0.195936856656831,-0.567379151745024,0.449162994601178,0.0244183958911312,0.150667351982585
"1722",131554,24,"Black","College","Female",1,1,17,0.5568292540915,0.0952680455117952,1.02828270453637,0.207623437598121,0.54844974841515,0.0693240120973065
"1723",131555,30,"Black","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1724",131556,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1725",131557,24,"White","College","Male",1,1,1,-0.77483351549896,0.333899343222891,-1.57723556328367,0.881036405485197,-0.250762453530939,0.18835212940257
"1726",131558,28,"White","College","Male",0,1,18,0.672979675384085,0.102332899255595,1.26282363604784,0.174628362352596,0.632382794332247,0.0563080564714866
"1727",131561,29,"White","College","Female",0,1,2,-0.535945904226616,0.259306912058528,-1.09990544888553,0.443119527678575,-0.165592454776202,0.142790633352449
"1728",131562,24,"White","Some Graduate","Female",1,1,22,0.730899638888514,0.101812987362854,1.33437324792119,0.18562721390219,0.653717924340318,0.0572810691384183
"1729",131563,25,"White","Some College","Female",0,0,36,1.78558450469895,0.285400701166188,3.66768859813288,0.644348173865611,1.41479596925965,0.207829927980654
"1730",131564,17,"White","Graduate","Female",1,0,5,-0.121813389863344,0.168202938912613,-0.260268802081018,0.269393276477933,0.12378027475329,0.0882764569088318
"1731",131565,25,"White","Graduate","Female",0,0,30,1.15409594029355,0.122421537143052,2.12180795760439,0.213633930946737,0.913319490592118,0.0726620397320611
"1732",131566,29,"White","Graduate","Female",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1733",131567,19,"White","Graduate","Female",1,0,5,-0.164578373758419,0.175731201694738,-0.336883012245851,0.330259297103578,0.0998040924104269,0.106375408019216
"1734",131568,25,"White","Graduate","Female",0,0,28,1.0033346232343,0.100677312576754,1.84025392247969,0.215698693589129,0.820361682218005,0.0668832558305686
"1735",131570,19,"White","Some College","Female",1,0,4,-0.257015683795491,0.193250436309919,-0.529057702755646,0.43667067963526,0.037825928803885,0.145075635718031
"1736",131571,19,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1737",131572,18,"White","Secondary","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1738",131573,24,"White","Secondary","Female",1,0,27,0.951332048302994,0.104577008774037,1.72583798110277,0.202899252564287,0.786350001140851,0.0653867462319434
"1739",131574,30,"White","Secondary","Female",0,0,32,1.19208162854625,0.125255121707033,2.1714887615344,0.22387698857048,0.930233374898957,0.075051163624833
"1740",131575,19,"Black","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1741",131577,22,"White","Graduate","Male",1,0,8,0.0981914042928689,0.135162808711987,0.0570654298541948,0.310919389747744,0.231345416639768,0.100932954310732
"1742",131578,30,"White","Graduate","Male",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1743",131579,19,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1744",131580,25,"White","Graduate","Female",0,0,4,-0.271438360828529,0.196152007033864,-0.560183713718481,0.447017523612253,0.0273855459243484,0.149512261243941
"1745",131581,21,"White","Graduate","Female",1,0,5,-0.113943178312514,0.16685779943393,-0.248402195341177,0.260263933883778,0.12828247957799,0.0853715264613143
"1746",131583,25,"Black","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1747",131584,19,"White","Some College","Female",1,0,1,-0.77483351549896,0.333899343222891,-1.57723556328367,0.881036405485197,-0.250762453530939,0.18835212940257
"1748",131585,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1749",131586,29,"White","College","Female",0,1,26,0.901609041496846,0.107413926881096,1.63390694705634,0.176392333378674,0.754436129921572,0.0627833332231593
"1750",131587,19,"Black","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1751",131588,18,"White","Graduate","Male",1,0,1,-0.796030432537826,0.341248111513252,-1.69163513172636,0.968958625867251,-0.267658357766512,0.215832831912623
"1752",131589,24,"White","Graduate","Male",1,0,17,0.535233042402169,0.10152404859871,0.968940713315637,0.226198619690943,0.529119282415812,0.0732575333443552
"1753",131590,30,"White","Graduate","Male",0,0,36,1.72167915639969,0.260254294439733,3.41089980305755,0.657876255814903,1.33546321393559,0.2070446964813
"1754",131591,25,"White","Graduate","Female",0,0,3,-0.400988502877402,0.224599888992858,-0.88801571825196,0.463486871779263,-0.0907982125425006,0.163285760988024
"1755",131593,19,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1756",131594,24,"White","Graduate","Female",1,0,6,0.0134801745936395,0.147232417153269,-0.0802773655696888,0.255816049373297,0.187017319837473,0.0863194123649943
"1757",131596,24,"White","College","Female",1,1,11,0.269327182340915,0.118228192721711,0.527512531680099,0.182152281133569,0.385593793409457,0.0607866947585012
"1758",131597,30,"White","College","Female",0,1,27,0.975714760609346,0.101542040119767,1.76968180296391,0.210908533813245,0.79966860062581,0.0660377626413456
"1759",131598,24,"White","Secondary","Female",1,0,3,-0.390551658051466,0.22213886092068,-0.827760224720163,0.471464004406394,-0.067850766261335,0.165468758885138
"1760",131599,19,"White","Graduate","Female",1,0,3,-0.39169074391942,0.222405953320052,-0.846399842157862,0.469412348897379,-0.0749910136139428,0.165028188533806
"1761",131600,25,"White","Graduate","Female",0,0,11,0.338048821550616,0.108966002161785,0.596915574738531,0.145552244176722,0.408734383169663,0.0485729659755763
"1762",131603,30,"White","College","Male",0,1,28,0.996402325894406,0.100476098913357,1.82041054182698,0.215324918447205,0.814399629777347,0.0666529781098
"1763",131604,19,"White","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1764",131605,25,"White","Some Graduate","Male",0,1,9,0.215943676811715,0.120553521501597,0.444987011517953,0.244650814770808,0.357491241281699,0.0819183662686152
"1765",131606,24,"White","College","Male",1,1,15,0.458195191935369,0.104615984941074,0.778052005192724,0.219769520331172,0.469909196010035,0.0711774476077354
"1766",131607,23,"White","Secondary","Male",1,0,25,0.937399762040296,0.106225314719874,1.70058845620447,0.196616240171182,0.778196261888871,0.0649017385403142
"1767",131609,25,"White","Some College","Male",0,0,9,0.161965198599185,0.125630334651845,0.256597176759975,0.321018326761328,0.294875368139219,0.104717330549952
"1768",131610,30,"White","Some College","Male",0,0,34,1.41995421215601,0.167222348567507,2.53460575010529,0.27818506597431,1.04808229264035,0.0914981004734474
"1769",131614,19,"White","Some College","Male",1,0,5,-0.0850098585208754,0.162032292424797,-0.199718702170274,0.231397667856293,0.144473202558969,0.0783932794481033
"1770",131615,24,"White","Some College","Male",1,0,10,0.233504840186557,0.119759654283529,0.474697628584783,0.223704881042531,0.367727742806422,0.0749610575066225
"1771",131616,30,"White","Some College","Male",0,0,32,1.28402014911517,0.139079437784412,2.34436563444506,0.245843056483752,0.987057929842422,0.0801333661836745
"1772",131617,18,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
